userid,avgMon_count,avgMon_mean,avgMon_modern,avgMon_max
984,98.0,94.0,98.0,3.0
985,56.0,117.0,56.0,4.0
986,55.0,108.0,55.0,3.0
987,48.0,101.0,48.0,3.0
991,91.0,115.0,91.0,4.0
992,84.0,98.0,84.0,4.0
993,220.0,91.0,220.0,4.0
994,196.0,123.0,196.0,4.0
995,88.0,116.0,88.0,4.0
997,234.0,119.0,234.0,4.0
999,171.0,101.0,171.0,3.0
1000,162.0,110.0,162.0,3.0
1001,85.0,95.0,85.0,4.0
1003,270.0,108.0,270.0,4.0
1004,180.0,118.0,180.0,4.0
1006,90.0,116.0,90.0,3.0
1007,80.0,112.0,80.0,4.0
1008,60.0,106.0,60.0,4.0
1009,64.0,101.0,64.0,3.0
1010,161.0,108.0,161.0,4.0
1012,70.0,115.0,70.0,4.0
1014,60.0,112.0,60.0,4.0
1018,84.0,123.0,84.0,3.0
1019,130.0,113.0,130.0,4.0
1021,6.0,118.0,6.0,1.0
1023,72.0,107.0,72.0,3.0
1024,74.0,131.0,74.0,3.0
1025,18.0,110.0,18.0,3.0
1026,88.0,127.0,88.0,4.0
1027,462.0,113.0,462.0,4.0
1028,94.0,105.0,94.0,4.0
1030,341.0,120.0,341.0,4.0
1031,313.0,104.0,313.0,4.0
1032,98.0,124.0,98.0,3.0
1033,304.0,111.0,304.0,3.0
1035,333.0,111.0,333.0,4.0
1037,154.0,116.0,154.0,3.0
1038,266.0,108.0,266.0,4.0
1039,124.0,77.0,124.0,3.0
1040,172.0,103.0,172.0,4.0
1041,288.0,101.0,288.0,3.0
1043,255.0,117.0,255.0,4.0
1044,251.0,111.0,251.0,4.0
1046,117.0,113.0,117.0,4.0
1047,115.0,106.0,115.0,3.0
1048,45.0,107.0,45.0,3.0
1050,180.0,107.0,180.0,3.0
1051,112.0,120.0,112.0,3.0
1052,187.0,100.0,187.0,4.0
1053,130.0,100.0,130.0,4.0
1054,578.0,102.0,578.0,4.0
1055,144.0,114.0,144.0,3.0
1056,234.0,112.0,234.0,4.0
1058,112.0,100.0,112.0,4.0
1059,224.0,115.0,224.0,3.0
1061,168.0,117.0,168.0,4.0
1062,920.0,115.0,920.0,4.0
1063,174.0,101.0,174.0,4.0
1064,112.0,116.0,112.0,4.0
1065,432.0,120.0,432.0,3.0
1066,204.0,105.0,204.0,4.0
1067,71.0,111.0,71.0,4.0
1068,160.0,95.0,160.0,4.0
1069,136.0,110.0,136.0,3.0
1070,24.0,114.0,24.0,1.0
1072,398.0,119.0,398.0,4.0
1073,139.0,113.0,139.0,4.0
1074,72.0,77.0,72.0,3.0
1075,108.0,98.0,108.0,4.0
1076,90.0,123.0,90.0,4.0
1077,128.0,124.0,128.0,4.0
1078,48.0,109.0,48.0,3.0
1079,210.0,125.0,210.0,4.0
1080,171.0,110.0,171.0,4.0
1081,123.0,115.0,123.0,4.0
1082,110.0,112.0,110.0,4.0
1083,120.0,129.0,120.0,4.0
1084,185.0,113.0,185.0,4.0
1085,80.0,111.0,80.0,3.0
1086,33.0,80.0,33.0,2.0
1087,204.0,98.0,204.0,3.0
1090,264.0,106.0,264.0,4.0
1091,140.0,113.0,140.0,3.0
1096,396.0,96.0,396.0,4.0
1098,64.0,136.0,64.0,3.0
1099,163.0,106.0,163.0,4.0
1102,164.0,110.0,164.0,4.0
1105,660.0,120.0,660.0,4.0
1106,25.0,89.0,25.0,1.0
1107,49.0,89.0,49.0,3.0
1109,194.0,120.0,194.0,3.0
1111,118.0,117.0,118.0,4.0
1113,338.0,113.0,338.0,4.0
1115,85.0,108.0,85.0,4.0
1118,100.0,112.0,100.0,4.0
1120,159.0,102.0,159.0,4.0
1121,48.0,82.0,48.0,2.0
1124,90.0,112.0,90.0,4.0
1127,95.0,121.0,95.0,3.0
1129,148.0,133.0,148.0,3.0
1130,175.0,119.0,175.0,4.0
1131,337.0,107.0,337.0,4.0
1132,240.0,119.0,240.0,4.0
1133,120.0,101.0,120.0,4.0
1134,177.0,88.0,177.0,3.0
1135,166.0,107.0,166.0,4.0
1138,202.0,68.0,202.0,2.0
1139,680.0,101.0,680.0,4.0
1140,100.0,113.0,100.0,3.0
1141,87.0,108.0,87.0,3.0
1142,59.0,114.0,59.0,3.0
1144,306.0,122.0,306.0,4.0
1145,204.0,123.0,204.0,4.0
1146,156.0,129.0,156.0,3.0
1147,11.0,20.0,11.0,1.0
1148,101.0,113.0,101.0,3.0
1149,77.0,95.0,77.0,3.0
1150,612.0,102.0,612.0,4.0
1151,198.0,110.0,198.0,4.0
1152,117.0,52.0,117.0,2.0
1153,196.0,102.0,196.0,3.0
1154,133.0,113.0,133.0,3.0
1155,126.0,119.0,126.0,3.0
1156,320.0,106.0,320.0,4.0
1158,47.0,116.0,47.0,4.0
1160,156.0,123.0,156.0,3.0
1162,182.0,104.0,182.0,3.0
1163,69.0,121.0,69.0,3.0
1164,201.0,119.0,201.0,3.0
1165,312.0,114.0,312.0,4.0
1166,384.0,119.0,384.0,3.0
1169,380.0,106.0,380.0,4.0
1171,7.0,118.0,7.0,1.0
1172,136.0,107.0,136.0,4.0
1173,132.0,105.0,132.0,4.0
1174,160.0,113.0,160.0,3.0
1175,216.0,107.0,216.0,4.0
1176,133.0,114.0,133.0,4.0
1177,134.0,111.0,134.0,3.0
1178,116.0,109.0,116.0,3.0
1179,138.0,114.0,138.0,4.0
1180,476.0,127.0,476.0,4.0
1181,68.0,126.0,68.0,2.0
1183,246.0,117.0,246.0,4.0
1184,60.0,114.0,60.0,4.0
1185,120.0,101.0,120.0,4.0
1186,407.0,125.0,407.0,4.0
1187,195.0,111.0,195.0,3.0
1188,36.0,104.0,36.0,1.0
1189,28.0,100.0,28.0,2.0
1190,144.0,115.0,144.0,4.0
1191,77.0,119.0,77.0,3.0
1192,704.0,128.0,704.0,4.0
1193,87.0,117.0,87.0,4.0
1194,63.0,107.0,63.0,3.0
1195,84.0,108.0,84.0,3.0
1196,192.0,112.0,192.0,3.0
1197,140.0,113.0,140.0,4.0
1198,168.0,122.0,168.0,3.0
1199,152.0,97.0,152.0,3.0
1200,208.0,113.0,208.0,3.0
1201,576.0,122.0,576.0,4.0
1202,97.0,103.0,97.0,4.0
1203,96.0,102.0,96.0,4.0
1204,102.0,105.0,102.0,4.0
1205,240.0,128.0,240.0,4.0
1206,192.0,115.0,192.0,4.0
1207,167.0,121.0,167.0,3.0
1209,60.0,112.0,60.0,4.0
1210,200.0,112.0,200.0,4.0
1211,297.0,97.0,297.0,4.0
1212,124.0,113.0,124.0,4.0
1213,144.0,116.0,144.0,4.0
1214,88.0,105.0,88.0,4.0
1215,64.0,108.0,64.0,3.0
1216,90.0,106.0,90.0,4.0
1218,128.0,111.0,128.0,4.0
1223,72.0,92.0,72.0,4.0
1224,108.0,99.0,108.0,4.0
1225,84.0,99.0,84.0,3.0
1227,184.0,100.0,184.0,4.0
1229,72.0,82.0,72.0,4.0
1230,24.0,110.0,24.0,3.0
1231,65.0,99.0,65.0,4.0
1232,351.0,121.0,351.0,4.0
1233,160.0,111.0,160.0,3.0
1234,75.0,117.0,75.0,3.0
1235,770.0,112.0,770.0,4.0
1236,154.0,111.0,154.0,4.0
1237,108.0,98.0,108.0,4.0
1238,56.0,101.0,56.0,3.0
1240,100.0,112.0,100.0,4.0
1241,104.0,122.0,104.0,3.0
1242,120.0,112.0,120.0,4.0
1243,320.0,117.0,320.0,4.0
1246,200.0,109.0,200.0,4.0
1247,64.0,101.0,64.0,3.0
1248,148.0,112.0,148.0,4.0
1249,144.0,108.0,144.0,4.0
1250,70.0,111.0,70.0,4.0
1251,220.0,108.0,220.0,3.0
1252,210.0,117.0,210.0,4.0
1253,65.0,109.0,65.0,2.0
1254,150.0,118.0,150.0,3.0
1256,161.0,110.0,161.0,4.0
1257,80.0,115.0,80.0,4.0
1258,76.0,117.0,76.0,3.0
1259,96.0,96.0,96.0,4.0
1261,160.0,109.0,160.0,4.0
1264,112.0,113.0,112.0,3.0
1265,420.0,100.0,420.0,4.0
1266,75.0,102.0,75.0,3.0
1267,173.0,127.0,173.0,3.0
1268,395.0,117.0,395.0,3.0
1269,169.0,123.0,169.0,3.0
1270,70.0,127.0,70.0,3.0
1271,420.0,126.0,420.0,4.0
1275,209.0,122.0,209.0,3.0
1277,468.0,115.0,468.0,4.0
1278,115.0,119.0,115.0,4.0
1279,72.0,114.0,72.0,3.0
1280,245.0,119.0,245.0,4.0
1281,84.0,110.0,84.0,2.0
1282,91.0,118.0,91.0,4.0
1283,69.0,115.0,69.0,3.0
1285,290.0,114.0,290.0,4.0
1286,261.0,99.0,261.0,4.0
1287,175.0,130.0,175.0,4.0
1288,78.0,107.0,78.0,2.0
1289,247.0,116.0,247.0,3.0
1291,90.0,114.0,90.0,3.0
1292,600.0,110.0,600.0,4.0
1293,195.0,107.0,195.0,3.0
1294,266.0,109.0,266.0,3.0
1295,65.0,104.0,65.0,3.0
1296,118.0,105.0,118.0,3.0
1297,216.0,100.0,216.0,3.0
1298,113.0,107.0,113.0,4.0
1299,96.0,101.0,96.0,3.0
1301,616.0,113.0,616.0,4.0
1302,85.0,108.0,85.0,3.0
1303,73.0,111.0,73.0,3.0
1305,162.0,110.0,162.0,2.0
1306,323.0,111.0,323.0,4.0
1307,194.0,89.0,194.0,4.0
1308,180.0,112.0,180.0,4.0
1309,66.0,98.0,66.0,4.0
1310,80.0,102.0,80.0,4.0
1311,156.0,119.0,156.0,4.0
1313,132.0,127.0,132.0,4.0
1314,72.0,106.0,72.0,3.0
1315,292.0,105.0,292.0,4.0
1316,100.0,112.0,100.0,4.0
1317,173.0,90.0,173.0,3.0
1318,46.0,118.0,46.0,3.0
1319,198.0,102.0,198.0,3.0
1320,150.0,116.0,150.0,4.0
1321,301.0,112.0,301.0,3.0
1322,224.0,113.0,224.0,4.0
1323,340.0,107.0,340.0,4.0
1324,208.0,105.0,208.0,4.0
1325,318.0,110.0,318.0,4.0
1326,100.0,112.0,100.0,4.0
1327,356.0,122.0,356.0,4.0
1328,160.0,120.0,160.0,4.0
1329,105.0,106.0,105.0,2.0
1330,60.0,99.0,60.0,3.0
1331,100.0,103.0,100.0,3.0
1333,125.0,109.0,125.0,4.0
1334,285.0,111.0,285.0,4.0
1335,60.0,111.0,60.0,2.0
1336,72.0,110.0,72.0,1.0
1338,136.0,98.0,136.0,4.0
1339,430.0,112.0,430.0,4.0
1340,420.0,122.0,420.0,4.0
1342,106.0,122.0,106.0,4.0
1344,340.0,100.0,340.0,4.0
1345,48.0,101.0,48.0,3.0
1347,58.0,111.0,58.0,3.0
1350,70.0,116.0,70.0,3.0
1352,141.0,100.0,141.0,4.0
1354,81.0,116.0,81.0,2.0
1355,108.0,130.0,108.0,4.0
1356,612.0,117.0,612.0,4.0
1357,114.0,108.0,114.0,4.0
1358,119.0,126.0,119.0,3.0
1359,98.0,100.0,98.0,4.0
1360,343.0,121.0,343.0,3.0
1361,96.0,98.0,96.0,4.0
1362,207.0,102.0,207.0,4.0
1364,210.0,103.0,210.0,3.0
1365,60.0,112.0,60.0,4.0
1366,700.0,102.0,700.0,4.0
1367,144.0,102.0,144.0,3.0
1368,168.0,114.0,168.0,3.0
1371,155.0,99.0,155.0,4.0
1372,120.0,130.0,120.0,4.0
1373,144.0,98.0,144.0,4.0
1374,112.0,123.0,112.0,4.0
1375,60.0,112.0,60.0,4.0
1376,224.0,89.0,224.0,4.0
1377,78.0,99.0,78.0,4.0
1378,28.0,69.0,28.0,2.0
1380,84.0,120.0,84.0,4.0
1381,125.0,93.0,125.0,4.0
1382,384.0,112.0,384.0,4.0
1383,154.0,119.0,154.0,4.0
1384,7.0,118.0,7.0,1.0
1386,88.0,105.0,88.0,4.0
1387,9.0,118.0,9.0,1.0
1388,96.0,104.0,96.0,3.0
1389,100.0,112.0,100.0,4.0
1390,105.0,109.0,105.0,4.0
1391,200.0,107.0,200.0,4.0
1392,140.0,118.0,140.0,4.0
1393,99.0,120.0,99.0,3.0
1394,466.0,105.0,466.0,4.0
1395,173.0,88.0,173.0,3.0
1396,194.0,94.0,194.0,3.0
1399,135.0,114.0,135.0,4.0
1400,99.0,128.0,99.0,4.0
1401,162.0,112.0,162.0,3.0
1402,139.0,112.0,139.0,3.0
1403,535.0,109.0,535.0,4.0
1404,286.0,121.0,286.0,3.0
1405,320.0,111.0,320.0,4.0
1407,120.0,101.0,120.0,4.0
1409,413.0,92.0,413.0,3.0
1410,359.0,75.0,359.0,2.0
1411,144.0,119.0,144.0,3.0
1413,203.0,98.0,203.0,3.0
1415,64.0,113.0,64.0,3.0
1416,60.0,112.0,60.0,4.0
1417,135.0,93.0,135.0,3.0
1418,195.0,107.0,195.0,4.0
1420,320.0,108.0,320.0,4.0
1421,317.0,107.0,317.0,4.0
1422,170.0,105.0,170.0,4.0
1423,228.0,110.0,228.0,4.0
1424,100.0,104.0,100.0,4.0
1425,342.0,122.0,342.0,3.0
1426,108.0,133.0,108.0,3.0
1427,261.0,120.0,261.0,3.0
1428,210.0,119.0,210.0,3.0
1429,135.0,118.0,135.0,3.0
1430,120.0,110.0,120.0,4.0
1431,848.0,105.0,848.0,4.0
1432,144.0,102.0,144.0,4.0
1433,247.0,113.0,247.0,4.0
1435,324.0,113.0,324.0,4.0
1436,127.0,118.0,127.0,3.0
1437,130.0,125.0,130.0,3.0
1438,220.0,101.0,220.0,4.0
1439,314.0,121.0,314.0,4.0
1441,173.0,117.0,173.0,3.0
1442,176.0,110.0,176.0,4.0
1443,94.0,127.0,94.0,4.0
1444,165.0,107.0,165.0,4.0
1445,320.0,116.0,320.0,4.0
1446,152.0,108.0,152.0,4.0
1448,153.0,99.0,153.0,4.0
1449,56.0,100.0,56.0,4.0
1451,75.0,113.0,75.0,3.0
1452,353.0,112.0,353.0,3.0
1453,28.0,128.0,28.0,1.0
1456,90.0,110.0,90.0,2.0
1458,84.0,130.0,84.0,3.0
1459,72.0,116.0,72.0,3.0
1460,80.0,101.0,80.0,3.0
1461,160.0,114.0,160.0,3.0
1462,341.0,111.0,341.0,4.0
1463,265.0,112.0,265.0,4.0
1464,105.0,113.0,105.0,4.0
1465,50.0,106.0,50.0,2.0
1466,63.0,122.0,63.0,3.0
1467,180.0,112.0,180.0,4.0
1468,480.0,115.0,480.0,3.0
1470,95.0,104.0,95.0,3.0
1472,168.0,110.0,168.0,4.0
1473,248.0,121.0,248.0,4.0
1474,90.0,98.0,90.0,4.0
1476,588.0,102.0,588.0,4.0
1477,51.0,105.0,51.0,3.0
1478,276.0,102.0,276.0,3.0
1479,50.0,104.0,50.0,1.0
1480,370.0,119.0,370.0,4.0
1481,280.0,107.0,280.0,4.0
1483,107.0,99.0,107.0,4.0
1484,171.0,110.0,171.0,4.0
1485,160.0,114.0,160.0,3.0
1486,228.0,97.0,228.0,4.0
1487,80.0,123.0,80.0,4.0
1488,126.0,115.0,126.0,4.0
1489,305.0,114.0,305.0,4.0
1490,90.0,112.0,90.0,4.0
1491,110.0,103.0,110.0,3.0
1492,110.0,128.0,110.0,4.0
1493,60.0,47.0,60.0,2.0
1496,40.0,104.0,40.0,1.0
1497,110.0,112.0,110.0,4.0
1498,72.0,112.0,72.0,4.0
1500,95.0,118.0,95.0,3.0
1501,153.0,96.0,153.0,4.0
1502,60.0,111.0,60.0,4.0
1503,128.0,115.0,128.0,4.0
1504,100.0,109.0,100.0,3.0
1509,207.0,103.0,207.0,4.0
1510,120.0,112.0,120.0,4.0
1511,140.0,107.0,140.0,4.0
1512,210.0,118.0,210.0,4.0
1515,50.0,112.0,50.0,4.0
1516,176.0,97.0,176.0,4.0
1517,191.0,120.0,191.0,4.0
1520,50.0,112.0,50.0,4.0
1522,105.0,90.0,105.0,2.0
1525,104.0,102.0,104.0,3.0
1526,24.0,95.0,24.0,4.0
1528,108.0,118.0,108.0,3.0
1529,410.0,116.0,410.0,3.0
1530,117.0,96.0,117.0,4.0
1533,222.0,107.0,222.0,4.0
1535,192.0,110.0,192.0,3.0
1536,60.0,112.0,60.0,4.0
1537,56.0,99.0,56.0,2.0
1539,165.0,112.0,165.0,4.0
1540,164.0,115.0,164.0,4.0
1541,160.0,115.0,160.0,4.0
1542,282.0,109.0,282.0,4.0
1543,160.0,113.0,160.0,3.0
1545,360.0,116.0,360.0,4.0
1546,594.0,117.0,594.0,4.0
1547,20.0,110.0,20.0,7.0
1548,78.0,102.0,78.0,4.0
1550,56.0,119.0,56.0,3.0
1552,110.0,107.0,110.0,3.0
1554,378.0,107.0,378.0,4.0
1555,110.0,112.0,110.0,4.0
1556,192.0,115.0,192.0,4.0
1557,198.0,114.0,198.0,4.0
1558,57.0,81.0,57.0,2.0
1559,168.0,123.0,168.0,4.0
1561,54.0,101.0,54.0,2.0
1562,136.0,110.0,136.0,3.0
1564,423.0,123.0,423.0,4.0
1565,30.0,110.0,30.0,3.0
1566,90.0,112.0,90.0,4.0
1567,68.0,110.0,68.0,3.0
1568,98.0,101.0,98.0,4.0
1570,72.0,111.0,72.0,4.0
1572,16.0,118.0,16.0,1.0
1573,126.0,117.0,126.0,3.0
1574,273.0,125.0,273.0,4.0
1575,180.0,66.0,180.0,2.0
1576,91.0,107.0,91.0,4.0
1577,194.0,100.0,194.0,4.0
1578,52.0,116.0,52.0,2.0
1579,84.0,89.0,84.0,4.0
1580,195.0,99.0,195.0,4.0
1581,240.0,118.0,240.0,4.0
1582,196.0,89.0,196.0,4.0
1583,130.0,107.0,130.0,3.0
1584,464.0,117.0,464.0,3.0
1586,306.0,117.0,306.0,3.0
1588,279.0,85.0,279.0,2.0
1589,280.0,119.0,280.0,4.0
1591,110.0,107.0,110.0,4.0
1592,268.0,101.0,268.0,4.0
1593,364.0,115.0,364.0,4.0
1594,108.0,110.0,108.0,4.0
1595,250.0,100.0,250.0,4.0
1596,72.0,112.0,72.0,3.0
1597,191.0,111.0,191.0,3.0
1598,162.0,114.0,162.0,4.0
1599,308.0,121.0,308.0,3.0
1600,288.0,108.0,288.0,4.0
1601,900.0,111.0,900.0,4.0
1602,112.0,114.0,112.0,3.0
1603,231.0,116.0,231.0,4.0
1604,420.0,106.0,420.0,4.0
1606,392.0,112.0,392.0,4.0
1609,710.0,112.0,710.0,4.0
1611,104.0,101.0,104.0,3.0
1612,132.0,111.0,132.0,4.0
1613,114.0,116.0,114.0,3.0
1614,27.0,20.0,27.0,1.0
1615,308.0,100.0,308.0,2.0
1616,18.0,110.0,18.0,3.0
1617,171.0,111.0,171.0,4.0
1618,180.0,117.0,180.0,4.0
1619,117.0,118.0,117.0,4.0
1621,242.0,106.0,242.0,4.0
1622,180.0,121.0,180.0,4.0
1623,144.0,102.0,144.0,4.0
1624,80.0,100.0,80.0,3.0
1625,99.0,114.0,99.0,3.0
1626,99.0,112.0,99.0,4.0
1627,180.0,90.0,180.0,3.0
1628,60.0,111.0,60.0,4.0
1629,212.0,115.0,212.0,3.0
1630,130.0,110.0,130.0,4.0
1631,112.0,119.0,112.0,3.0
1632,192.0,106.0,192.0,4.0
1633,213.0,110.0,213.0,4.0
1634,80.0,129.0,80.0,5.0
1635,73.0,101.0,73.0,3.0
1636,546.0,102.0,546.0,4.0
1637,175.0,121.0,175.0,4.0
1638,118.0,108.0,118.0,3.0
1639,170.0,109.0,170.0,4.0
1641,180.0,112.0,180.0,4.0
1642,120.0,100.0,120.0,4.0
1643,70.0,112.0,70.0,4.0
1644,375.0,118.0,375.0,3.0
1645,169.0,115.0,169.0,4.0
1646,148.0,109.0,148.0,3.0
1647,98.0,113.0,98.0,3.0
1648,48.0,129.0,48.0,2.0
1650,90.0,104.0,90.0,3.0
1654,76.0,110.0,76.0,4.0
1656,115.0,108.0,115.0,4.0
1657,82.0,104.0,82.0,3.0
1658,170.0,99.0,170.0,3.0
1660,315.0,118.0,315.0,4.0
1661,152.0,126.0,152.0,4.0
1662,79.0,110.0,79.0,4.0
1663,120.0,117.0,120.0,4.0
1664,75.0,123.0,75.0,4.0
1666,153.0,121.0,153.0,3.0
1670,151.0,109.0,151.0,4.0
1671,51.0,112.0,51.0,3.0
1673,99.0,112.0,99.0,3.0
1675,84.0,84.0,84.0,4.0
1676,72.0,101.0,72.0,3.0
1677,312.0,109.0,312.0,3.0
1678,72.0,101.0,72.0,3.0
1679,220.0,96.0,220.0,4.0
1680,112.0,116.0,112.0,3.0
1681,189.0,102.0,189.0,4.0
1682,70.0,100.0,70.0,4.0
1683,273.0,98.0,273.0,4.0
1684,204.0,106.0,204.0,4.0
1686,220.0,94.0,220.0,3.0
1687,70.0,106.0,70.0,3.0
1688,54.0,104.0,54.0,2.0
1689,350.0,124.0,350.0,4.0
1690,329.0,121.0,329.0,4.0
1691,66.0,113.0,66.0,3.0
1692,112.0,84.0,112.0,4.0
1693,120.0,106.0,120.0,3.0
1695,32.0,126.0,32.0,2.0
1696,120.0,81.0,120.0,3.0
1697,117.0,120.0,117.0,4.0
1698,96.0,105.0,96.0,4.0
1700,35.0,109.0,35.0,4.0
1701,85.0,115.0,85.0,3.0
1702,98.0,116.0,98.0,3.0
1705,96.0,98.0,96.0,4.0
1708,658.0,107.0,658.0,4.0
1709,97.0,95.0,97.0,3.0
1710,95.0,112.0,95.0,3.0
1711,48.0,126.0,48.0,2.0
1712,203.0,95.0,203.0,3.0
1713,610.0,116.0,610.0,4.0
1714,293.0,116.0,293.0,3.0
1715,333.0,132.0,333.0,4.0
1716,245.0,120.0,245.0,3.0
1717,80.0,112.0,80.0,4.0
1719,158.0,114.0,158.0,4.0
1720,210.0,117.0,210.0,3.0
1721,342.0,100.0,342.0,4.0
1722,22.0,146.0,22.0,1.0
1724,308.0,99.0,308.0,3.0
1725,83.0,89.0,83.0,3.0
1726,171.0,104.0,171.0,3.0
1727,272.0,115.0,272.0,4.0
1729,365.0,121.0,365.0,4.0
1731,89.0,104.0,89.0,3.0
1732,474.0,98.0,474.0,4.0
1733,65.0,116.0,65.0,3.0
1734,144.0,109.0,144.0,4.0
1735,246.0,99.0,246.0,4.0
1736,128.0,114.0,128.0,4.0
1737,69.0,120.0,69.0,4.0
1738,220.0,111.0,220.0,4.0
1740,336.0,109.0,336.0,3.0
1741,61.0,111.0,61.0,3.0
1742,222.0,112.0,222.0,4.0
1743,126.0,94.0,126.0,4.0
1744,64.0,101.0,64.0,3.0
1745,178.0,110.0,178.0,3.0
1746,498.0,119.0,498.0,4.0
1747,294.0,110.0,294.0,4.0
1748,436.0,112.0,436.0,3.0
1749,84.0,93.0,84.0,3.0
1750,276.0,112.0,276.0,3.0
1751,18.0,110.0,18.0,3.0
1752,447.0,106.0,447.0,4.0
1753,80.0,101.0,80.0,3.0
1754,134.0,109.0,134.0,3.0
1755,180.0,99.0,180.0,4.0
1756,128.0,111.0,128.0,3.0
1759,644.0,109.0,644.0,4.0
1760,208.0,127.0,208.0,4.0
1762,252.0,117.0,252.0,4.0
1763,171.0,110.0,171.0,4.0
1765,187.0,105.0,187.0,4.0
1766,93.0,120.0,93.0,4.0
1769,144.0,95.0,144.0,3.0
1770,99.0,113.0,99.0,4.0
1771,408.0,120.0,408.0,4.0
1772,88.0,105.0,88.0,3.0
1774,45.0,113.0,45.0,2.0
1775,46.0,42.0,46.0,2.0
1777,603.0,106.0,603.0,4.0
1778,267.0,110.0,267.0,4.0
1779,396.0,117.0,396.0,4.0
1780,152.0,122.0,152.0,4.0
1781,272.0,126.0,272.0,3.0
1782,130.0,114.0,130.0,3.0
1784,65.0,109.0,65.0,3.0
1785,12.0,20.0,12.0,1.0
1786,490.0,105.0,490.0,3.0
1787,80.0,101.0,80.0,3.0
1788,99.0,120.0,99.0,4.0
1790,155.0,99.0,155.0,4.0
1791,140.0,107.0,140.0,3.0
1792,77.0,100.0,77.0,3.0
1793,154.0,117.0,154.0,4.0
1794,176.0,113.0,176.0,4.0
1795,128.0,108.0,128.0,3.0
1796,912.0,101.0,912.0,4.0
1797,450.0,122.0,450.0,4.0
1798,672.0,115.0,672.0,4.0
1799,42.0,103.0,42.0,3.0
1800,320.0,88.0,320.0,3.0
1801,70.0,123.0,70.0,4.0
1802,12.0,118.0,12.0,1.0
1804,228.0,119.0,228.0,4.0
1805,184.0,102.0,184.0,4.0
1806,60.0,112.0,60.0,4.0
1807,108.0,123.0,108.0,4.0
1809,252.0,108.0,252.0,4.0
1813,110.0,117.0,110.0,4.0
1815,102.0,115.0,102.0,4.0
1817,64.0,101.0,64.0,3.0
1818,60.0,112.0,60.0,4.0
1819,183.0,108.0,183.0,4.0
1820,240.0,122.0,240.0,3.0
1823,124.0,117.0,124.0,4.0
1825,90.0,105.0,90.0,2.0
1826,252.0,114.0,252.0,4.0
1827,144.0,123.0,144.0,4.0
1828,48.0,50.0,48.0,2.0
1829,540.0,122.0,540.0,4.0
1830,120.0,112.0,120.0,4.0
1832,98.0,116.0,98.0,3.0
1833,56.0,105.0,56.0,3.0
1835,90.0,110.0,90.0,4.0
1836,120.0,115.0,120.0,4.0
1837,140.0,116.0,140.0,3.0
1838,160.0,121.0,160.0,3.0
1839,38.0,107.0,38.0,3.0
1845,93.0,112.0,93.0,4.0
1846,257.0,108.0,257.0,3.0
1847,232.0,120.0,232.0,3.0
1848,170.0,112.0,170.0,3.0
1849,20.0,110.0,20.0,7.0
1850,233.0,114.0,233.0,4.0
1851,115.0,112.0,115.0,4.0
1853,42.0,77.0,42.0,3.0
1854,14.0,20.0,14.0,1.0
1856,288.0,105.0,288.0,4.0
1857,98.0,97.0,98.0,4.0
1858,162.0,112.0,162.0,4.0
1859,160.0,102.0,160.0,3.0
1860,103.0,112.0,103.0,3.0
1861,128.0,105.0,128.0,3.0
1862,133.0,102.0,133.0,3.0
1863,135.0,117.0,135.0,3.0
1864,429.0,120.0,429.0,3.0
1865,99.0,103.0,99.0,3.0
1867,109.0,104.0,109.0,3.0
1868,154.0,111.0,154.0,4.0
1869,224.0,125.0,224.0,4.0
1870,188.0,119.0,188.0,3.0
1872,429.0,115.0,429.0,3.0
1873,130.0,96.0,130.0,3.0
1874,198.0,113.0,198.0,4.0
1875,109.0,80.0,109.0,2.0
1876,108.0,113.0,108.0,4.0
1877,269.0,109.0,269.0,4.0
1878,130.0,101.0,130.0,3.0
1879,120.0,122.0,120.0,4.0
1881,546.0,86.0,546.0,3.0
1882,140.0,112.0,140.0,4.0
1883,320.0,112.0,320.0,4.0
1884,70.0,112.0,70.0,4.0
1885,126.0,124.0,126.0,4.0
1887,189.0,106.0,189.0,4.0
1888,110.0,66.0,110.0,2.0
1890,64.0,101.0,64.0,3.0
1891,176.0,106.0,176.0,3.0
1892,57.0,102.0,57.0,3.0
1893,783.0,107.0,783.0,4.0
1894,108.0,101.0,108.0,3.0
1895,310.0,119.0,310.0,4.0
1898,200.0,119.0,200.0,3.0
1900,132.0,98.0,132.0,4.0
1901,261.0,117.0,261.0,3.0
1902,20.0,110.0,20.0,1.0
1903,114.0,123.0,114.0,4.0
1904,63.0,68.0,63.0,2.0
1905,8.0,118.0,8.0,1.0
1906,123.0,111.0,123.0,2.0
1907,132.0,111.0,132.0,3.0
1908,84.0,111.0,84.0,4.0
1909,243.0,122.0,243.0,4.0
1911,176.0,114.0,176.0,4.0
1912,49.0,83.0,49.0,2.0
1914,98.0,113.0,98.0,3.0
1915,36.0,126.0,36.0,2.0
1916,9.0,20.0,9.0,1.0
1917,182.0,124.0,182.0,3.0
1918,308.0,103.0,308.0,4.0
1919,93.0,111.0,93.0,3.0
1920,57.0,118.0,57.0,2.0
1922,160.0,101.0,160.0,3.0
1923,119.0,114.0,119.0,4.0
1924,104.0,100.0,104.0,4.0
1925,75.0,88.0,75.0,4.0
1926,136.0,117.0,136.0,3.0
1927,126.0,118.0,126.0,4.0
1928,72.0,123.0,72.0,4.0
1929,74.0,116.0,74.0,4.0
1930,110.0,112.0,110.0,4.0
